cols,importance,model_name,model_target
store_相模原店,0.0,tree,y_weekday
store_石神井店,0.0,tree,y_weekday
store_磯子店,0.0,tree,y_weekday
store_浦安店,0.0,tree,y_weekday
store_浦和店,0.0,tree,y_weekday
store_浅草店,0.0,tree,y_weekday
store_流山店,0.0,tree,y_weekday
store_板橋店,0.0,tree,y_weekday
store_柏店,0.0,tree,y_weekday
store_栃木店,0.0,tree,y_weekday
store_栄店,0.0,tree,y_weekday
store_桐生店,0.0,tree,y_weekday
store_横浜南店,0.0,tree,y_weekday
store_横浜緑店,0.0,tree,y_weekday
store_鴻巣店,0.0,tree,y_weekday
store_横須賀店,0.0,tree,y_weekday
store_武蔵村山店,0.0,tree,y_weekday
store_武蔵野店,0.0,tree,y_weekday
store_高田馬場店,0.0,tree,y_weekday
store_江戸川店,0.0,tree,y_weekday
store_江東店,0.0,tree,y_weekday
store_池尻店,0.0,tree,y_weekday
store_池袋店,0.0,tree,y_weekday
store_泉店,0.0,tree,y_weekday
store_神奈川店,0.0,tree,y_weekday
store_福生店,0.0,tree,y_weekday
store_青山店,0.0,tree,y_weekday
store_足利店,0.0,tree,y_weekday
store_西多摩店,0.0,tree,y_weekday
store_西東京店,0.0,tree,y_weekday
store_西葛西店,0.0,tree,y_weekday
store_調布店,0.0,tree,y_weekday
store_谷中店,0.0,tree,y_weekday
store_赤坂店,0.0,tree,y_weekday
store_赤羽店,0.0,tree,y_weekday
store_越谷店,0.0,tree,y_weekday
store_足柄上店,0.0,tree,y_weekday
store_秦野店,0.0,tree,y_weekday
store_足立店,0.0,tree,y_weekday
store_逗子店,0.0,tree,y_weekday
store_那珂店,0.0,tree,y_weekday
store_都筑店,0.0,tree,y_weekday
store_青葉店,0.0,tree,y_weekday
store_金沢店,0.0,tree,y_weekday
store_銀座店,0.0,tree,y_weekday
store_鎌倉店,0.0,tree,y_weekday
store_行田店,0.0,tree,y_weekday
store_藤沢店,0.0,tree,y_weekday
store_館林店,0.0,tree,y_weekday
store_葛飾店,0.0,tree,y_weekday
store_稲城店,0.0,tree,y_weekday
store_立川店,0.0,tree,y_weekday
store_綾瀬店,0.0,tree,y_weekday
store_練馬店,0.0,tree,y_weekday
store_駒込店,0.0,tree,y_weekday
store_駒沢店,0.0,tree,y_weekday
store_羽村店,0.0,tree,y_weekday
store_羽生店,0.0,tree,y_weekday
store_習志野店,0.0,tree,y_weekday
store_自由が丘店,0.0,tree,y_weekday
store_船橋店,0.0,tree,y_weekday
store_若葉店,0.0,tree,y_weekday
store_茂原店,0.0,tree,y_weekday
store_茅ヶ崎店,0.0,tree,y_weekday
store_草加店,0.0,tree,y_weekday
store_荒川店,0.0,tree,y_weekday
store_荻窪店,0.0,tree,y_weekday
store_松戸店,0.0,tree,y_weekday
store_東久留米店,0.0,tree,y_weekday
store_あきる野店,0.0,tree,y_weekday
store_和光店,0.0,tree,y_weekday
store_北千住店,0.0,tree,y_weekday
store_千葉中央店,0.0,tree,y_weekday
store_千葉緑店,0.0,tree,y_weekday
store_南砂店,0.0,tree,y_weekday
store_南足柄店,0.0,tree,y_weekday
store_厚木店,0.0,tree,y_weekday
store_取手店,0.0,tree,y_weekday
store_向島店,0.0,tree,y_weekday
store_君津店,0.0,tree,y_weekday
store_品川店,0.0,tree,y_weekday
store_東尾久店,0.0,tree,y_weekday
store_四街道店,0.0,tree,y_weekday
store_国分寺店,0.0,tree,y_weekday
store_国立店,0.0,tree,y_weekday
store_坂戸店,0.0,tree,y_weekday
store_墨田店,0.0,tree,y_weekday
store_多摩店,0.0,tree,y_weekday
store_大久保店,0.0,tree,y_weekday
store_大井店,0.0,tree,y_weekday
store_大和店,0.0,tree,y_weekday
store_前橋店,0.0,tree,y_weekday
store_六本木店,0.0,tree,y_weekday
store_八王子店,0.0,tree,y_weekday
store_八潮店,0.0,tree,y_weekday
store_つくば店,0.0,tree,y_weekday
store_三浦店,0.0,tree,y_weekday
store_三鷹店,0.0,tree,y_weekday
store_上野店,0.0,tree,y_weekday
store_世田谷店,0.0,tree,y_weekday
store_中原店,0.0,tree,y_weekday
store_中店,0.0,tree,y_weekday
store_中野店,0.0,tree,y_weekday
store_久喜店,0.0,tree,y_weekday
store_九段店,0.0,tree,y_weekday
store_亀有店,0.0,tree,y_weekday
store_五反田店,0.0,tree,y_weekday
store_代々木店,0.0,tree,y_weekday
store_伊勢原店,0.0,tree,y_weekday
store_伊勢崎店,0.0,tree,y_weekday
store_佐倉店,0.0,tree,y_weekday
store_保土ケ谷店,0.0,tree,y_weekday
store_入間店,0.0,tree,y_weekday
store_八千代店,0.0,tree,y_weekday
store_大塚店,0.0,tree,y_weekday
store_大宮店,0.0,tree,y_weekday
store_大田店,0.0,tree,y_weekday
store_愛甲店,0.0,tree,y_weekday
store_成田店,0.0,tree,y_weekday
store_我孫子店,0.0,tree,y_weekday
store_戸塚店,0.0,tree,y_weekday
store_戸田店,0.0,tree,y_weekday
store_所沢店,0.0,tree,y_weekday
store_新宿店,0.0,tree,y_weekday
store_新座店,0.0,tree,y_weekday
store_さいたま南店,0.0,tree,y_weekday
store_日立店,0.0,tree,y_weekday
store_日野店,0.0,tree,y_weekday
store_旭店,0.0,tree,y_weekday
store_春日部店,0.0,tree,y_weekday
store_木更津店,0.0,tree,y_weekday
store_本庄店,0.0,tree,y_weekday
store_本郷店,0.0,tree,y_weekday
store_杉並店,0.0,tree,y_weekday
store_東中野店,0.0,tree,y_weekday
store_さいたま西店,0.0,tree,y_weekday
store_東大和店,0.0,tree,y_weekday
store_成城店,0.0,tree,y_weekday
store_恵比寿店,0.0,tree,y_weekday
store_太田店,0.0,tree,y_weekday
store_志木店,0.0,tree,y_weekday
store_宇都宮店,0.0,tree,y_weekday
store_守谷店,0.0,tree,y_weekday
store_宮前店,0.0,tree,y_weekday
store_富岡店,0.0,tree,y_weekday
store_富津店,0.0,tree,y_weekday
store_富里店,0.0,tree,y_weekday
store_小山店,0.0,tree,y_weekday
store_小平店,0.0,tree,y_weekday
store_小田原店,0.0,tree,y_weekday
store_川口店,0.0,tree,y_weekday
store_川崎多摩店,0.0,tree,y_weekday
store_川崎店,0.0,tree,y_weekday
store_川越店,0.0,tree,y_weekday
store_巣鴨店,0.0,tree,y_weekday
store_市原店,0.0,tree,y_weekday
store_市川店,0.0,tree,y_weekday
store_平塚店,0.0,tree,y_weekday
store_府中店,0.0,tree,y_weekday
store_座間店,0.0,tree,y_weekday
store_鶴見店,0.0,tree,y_weekday
order_weekend,0.18869270721941714,RandomForest,y_weekday
order_weekday,0.10060078910885412,RandomForest,y_weekday
order,0.04549462057950952,RandomForest,y_weekday
order_delivery,0.044815082026606785,RandomForest,y_weekday
order_fin,0.0430959990589714,RandomForest,y_weekday
order_takeout,0.041913767048171874,RandomForest,y_weekday
delta_avg,0.03856893124119124,RandomForest,y_weekday
order_cancel,0.035543310106736524,RandomForest,y_weekday
order_time_18,0.035226748732536575,RandomForest,y_weekday
order_time_16,0.03476647642664754,RandomForest,y_weekday
order_time_17,0.0343953469870205,RandomForest,y_weekday
order_time_12,0.034222909943475974,RandomForest,y_weekday
order_time_19,0.03403586134499346,RandomForest,y_weekday
order_time_11,0.03401030042122048,RandomForest,y_weekday
order_time_20,0.03364551016289799,RandomForest,y_weekday
order_time_13,0.03343546070767359,RandomForest,y_weekday
order_time_15,0.03330584859071508,RandomForest,y_weekday
order_time_14,0.03234669086153377,RandomForest,y_weekday
order_time_21,0.031190529709446767,RandomForest,y_weekday
store_小平店,0.0009078967774369988,RandomForest,y_weekday
store_宇都宮店,0.0008910730324302363,RandomForest,y_weekday
store_佐倉店,0.0008460249738974961,RandomForest,y_weekday
store_熊谷店,0.0008351874751000486,RandomForest,y_weekday
store_川口店,0.0008300769820047163,RandomForest,y_weekday
store_さいたま西店,0.0008174033249743573,RandomForest,y_weekday
store_八王子店,0.0008075586003742736,RandomForest,y_weekday
store_青梅店,0.0007999612737511274,RandomForest,y_weekday
store_松戸店,0.000780443148009701,RandomForest,y_weekday
store_武蔵野店,0.0007673606088067654,RandomForest,y_weekday
store_八千代店,0.0007604985540635281,RandomForest,y_weekday
store_中野店,0.0007520035955698861,RandomForest,y_weekday
store_鎌倉店,0.0007483493792505954,RandomForest,y_weekday
store_小山店,0.0007431996941495953,RandomForest,y_weekday
store_福生店,0.0007351419431926592,RandomForest,y_weekday
store_府中店,0.0007152487110395249,RandomForest,y_weekday
store_川崎多摩店,0.0006887463847444432,RandomForest,y_weekday
store_白井店,0.0006725184145627844,RandomForest,y_weekday
store_向島店,0.0006697756282351171,RandomForest,y_weekday
store_成城店,0.0006674948734400589,RandomForest,y_weekday
store_自由が丘店,0.0006639482207651345,RandomForest,y_weekday
store_さいたま緑店,0.0006598713757291527,RandomForest,y_weekday
store_那珂店,0.0006552609496221962,RandomForest,y_weekday
store_多摩店,0.0006545926660628494,RandomForest,y_weekday
store_守谷店,0.000650115077129439,RandomForest,y_weekday
store_東村山店,0.0006335749820228345,RandomForest,y_weekday
store_若葉店,0.0006334869821181789,RandomForest,y_weekday
store_千葉緑店,0.0006277452441490322,RandomForest,y_weekday
store_浦和店,0.0006226582506191915,RandomForest,y_weekday
store_磯子店,0.0006209478318792428,RandomForest,y_weekday
store_銀座店,0.0006093916170061237,RandomForest,y_weekday
store_四街道店,0.000608106131191367,RandomForest,y_weekday
store_逗子店,0.0005955172962500977,RandomForest,y_weekday
store_小金井店,0.0005942583776417658,RandomForest,y_weekday
store_目黒店,0.0005939169075200492,RandomForest,y_weekday
store_神奈川店,0.0005837499815826372,RandomForest,y_weekday
store_江戸川店,0.0005821051156773393,RandomForest,y_weekday
store_高津店,0.0005819128176165144,RandomForest,y_weekday
store_栃木店,0.0005658240139817645,RandomForest,y_weekday
store_木更津店,0.0005631236236407915,RandomForest,y_weekday
store_立川店,0.0005624554122656298,RandomForest,y_weekday
store_取手店,0.0005616617408799483,RandomForest,y_weekday
store_川越店,0.0005558552270852348,RandomForest,y_weekday
store_六本木店,0.0005540944318889441,RandomForest,y_weekday
store_国分寺店,0.00055296228148369,RandomForest,y_weekday
store_板橋店,0.0005521128104533747,RandomForest,y_weekday
store_戸田店,0.0005483912827897889,RandomForest,y_weekday
store_高島平店,0.0005461593234419291,RandomForest,y_weekday
store_入間店,0.0005456850908109296,RandomForest,y_weekday
store_前橋店,0.0005445179494339758,RandomForest,y_weekday
store_東中野店,0.0005443461485824705,RandomForest,y_weekday
store_つくば店,0.000543943853228617,RandomForest,y_weekday
store_大田店,0.0005429127829735969,RandomForest,y_weekday
store_富津店,0.0005404131247840451,RandomForest,y_weekday
store_小田原店,0.0005365322287207883,RandomForest,y_weekday
store_保土ケ谷店,0.0005328370867645374,RandomForest,y_weekday
store_杉並店,0.00053079034849302,RandomForest,y_weekday
store_大森店,0.0005232714149248033,RandomForest,y_weekday
store_江東店,0.0005188655121962952,RandomForest,y_weekday
store_愛甲店,0.0005178112509517439,RandomForest,y_weekday
store_横浜緑店,0.0005115415004081999,RandomForest,y_weekday
store_習志野店,0.0005113067425251149,RandomForest,y_weekday
store_幸店,0.000507095504906522,RandomForest,y_weekday
store_赤坂店,0.0005069081960788728,RandomForest,y_weekday
store_巣鴨店,0.0005061566939282779,RandomForest,y_weekday
store_北千住店,0.0005058050205020577,RandomForest,y_weekday
store_南砂店,0.0005041935950183823,RandomForest,y_weekday
store_西多摩店,0.0005014001543957706,RandomForest,y_weekday
store_池袋店,0.0004948060545971622,RandomForest,y_weekday
store_東尾久店,0.000490532554458266,RandomForest,y_weekday
store_越谷店,0.0004902756144646717,RandomForest,y_weekday
store_泉店,0.000488500965717903,RandomForest,y_weekday
store_水戸店,0.00048720731888284176,RandomForest,y_weekday
store_墨田店,0.00048598560161149606,RandomForest,y_weekday
store_金沢店,0.0004859237641762319,RandomForest,y_weekday
store_伊勢崎店,0.00048544633557258513,RandomForest,y_weekday
store_佐野店,0.0004853014925124537,RandomForest,y_weekday
store_鶴見店,0.00048305141598102433,RandomForest,y_weekday
store_所沢店,0.00048221392095890224,RandomForest,y_weekday
store_東松山店,0.00048135350048656724,RandomForest,y_weekday
store_東大和店,0.0004761010754186924,RandomForest,y_weekday
store_上野店,0.0004760919881169433,RandomForest,y_weekday
store_浦安店,0.00047572143600516087,RandomForest,y_weekday
store_大泉店,0.00047555596290521374,RandomForest,y_weekday
store_高崎店,0.0004745389011525522,RandomForest,y_weekday
store_八潮店,0.0004740156920078948,RandomForest,y_weekday
store_太田店,0.000470131624775816,RandomForest,y_weekday
store_大久保店,0.000469490401195356,RandomForest,y_weekday
store_葛飾店,0.0004682372614726955,RandomForest,y_weekday
store_日本橋店,0.00046677606538662116,RandomForest,y_weekday
store_中原店,0.00046577120968744647,RandomForest,y_weekday
store_秦野店,0.0004633750459481473,RandomForest,y_weekday
store_春日部店,0.00046230617462733977,RandomForest,y_weekday
store_三鷹店,0.0004611883706770384,RandomForest,y_weekday
store_横須賀店,0.000459108598942221,RandomForest,y_weekday
store_坂戸店,0.0004588390486563709,RandomForest,y_weekday
store_駒込店,0.00045832470129326995,RandomForest,y_weekday
store_新宿店,0.0004583022522648901,RandomForest,y_weekday
store_青山店,0.0004579313062628617,RandomForest,y_weekday
store_厚木店,0.00045703366134109726,RandomForest,y_weekday
store_昭島店,0.00045559098967729207,RandomForest,y_weekday
store_成田店,0.0004555156445090472,RandomForest,y_weekday
store_戸塚店,0.0004548568789933246,RandomForest,y_weekday
store_池尻店,0.0004530386239919178,RandomForest,y_weekday
store_都筑店,0.0004514705102735884,RandomForest,y_weekday
store_宮前店,0.0004498287478454196,RandomForest,y_weekday
store_稲城店,0.00044800948597154125,RandomForest,y_weekday
store_羽村店,0.00044666445099196517,RandomForest,y_weekday
store_相模原店,0.00044432472741007847,RandomForest,y_weekday
store_旭店,0.00044266921421032247,RandomForest,y_weekday
store_高円寺店,0.00044060570185599905,RandomForest,y_weekday
store_船橋店,0.00044027328102510274,RandomForest,y_weekday
store_大宮店,0.00043962947820208234,RandomForest,y_weekday
store_久喜店,0.0004340606903560555,RandomForest,y_weekday
store_蒲田店,0.0004321246259559595,RandomForest,y_weekday
store_桐生店,0.0004288533996227254,RandomForest,y_weekday
store_国立店,0.0004235177051882845,RandomForest,y_weekday
store_町田店,0.00042328161104180376,RandomForest,y_weekday
store_志木店,0.000422163351056204,RandomForest,y_weekday
store_足利店,0.00042040121781312245,RandomForest,y_weekday
store_上尾店,0.0004186496294163007,RandomForest,y_weekday
store_藤沢店,0.00041752274336950287,RandomForest,y_weekday
store_神田店,0.00041384385544888957,RandomForest,y_weekday
store_武蔵村山店,0.000413483632829364,RandomForest,y_weekday
store_鴻巣店,0.0004119460496279951,RandomForest,y_weekday
store_羽生店,0.000408605055069034,RandomForest,y_weekday
store_狛江店,0.00040707253420360287,RandomForest,y_weekday
store_新座店,0.00040336496867529945,RandomForest,y_weekday
store_大塚店,0.0004030730545326874,RandomForest,y_weekday
store_代々木店,0.0003962165484341427,RandomForest,y_weekday
store_瀬谷店,0.0003956611859189422,RandomForest,y_weekday
store_日立店,0.0003951159290637142,RandomForest,y_weekday
store_柏店,0.00039371998251109435,RandomForest,y_weekday
store_本郷店,0.0003924330643422555,RandomForest,y_weekday
store_あきる野店,0.00039019096069229595,RandomForest,y_weekday
store_座間店,0.0003896568377450175,RandomForest,y_weekday
store_平塚店,0.00038917767799520343,RandomForest,y_weekday
store_西東京店,0.0003854338366555233,RandomForest,y_weekday
store_南足柄店,0.0003835900450440882,RandomForest,y_weekday
store_駒沢店,0.0003818182444147823,RandomForest,y_weekday
store_市川店,0.0003813302373155722,RandomForest,y_weekday
store_足柄上店,0.0003799571236896003,RandomForest,y_weekday
store_恵比寿店,0.0003795939154989726,RandomForest,y_weekday
store_川崎店,0.00037515500032761425,RandomForest,y_weekday
store_赤羽店,0.00037171576014449585,RandomForest,y_weekday
store_高座店,0.0003685469176504245,RandomForest,y_weekday
store_流山店,0.0003626216190268617,RandomForest,y_weekday
store_五反田店,0.00035828521935716266,RandomForest,y_weekday
store_練馬店,0.0003566181227277598,RandomForest,y_weekday
store_日野店,0.0003513737124901123,RandomForest,y_weekday
store_西葛西店,0.00034860864710938645,RandomForest,y_weekday
store_横浜南店,0.00034859441449607015,RandomForest,y_weekday
store_富里店,0.0003432014648911536,RandomForest,y_weekday
store_行田店,0.000338290270565477,RandomForest,y_weekday
store_港北店,0.00033204191225139073,RandomForest,y_weekday
store_調布店,0.00033093145830152555,RandomForest,y_weekday
store_大和店,0.0003290250191959761,RandomForest,y_weekday
store_足立店,0.0003268829404691833,RandomForest,y_weekday
store_海老名店,0.00032654267622423885,RandomForest,y_weekday
store_茂原店,0.0003255828612784334,RandomForest,y_weekday
store_三浦店,0.00032023864574687435,RandomForest,y_weekday
store_茅ヶ崎店,0.00031763104256145834,RandomForest,y_weekday
store_港南店,0.00031714613514580994,RandomForest,y_weekday
store_さいたま南店,0.00031659327420353016,RandomForest,y_weekday
store_高田馬場店,0.00031605130544069853,RandomForest,y_weekday
store_品川店,0.0003150165369440174,RandomForest,y_weekday
store_中店,0.0003149105729144544,RandomForest,y_weekday
store_和光店,0.0003112122915870524,RandomForest,y_weekday
store_大井店,0.00031112597708031416,RandomForest,y_weekday
store_伊勢原店,0.00030832321931265397,RandomForest,y_weekday
store_館林店,0.0003067601026680581,RandomForest,y_weekday
store_千葉中央店,0.0003041735975871454,RandomForest,y_weekday
store_渋谷店,0.00029178191279082845,RandomForest,y_weekday
store_我孫子店,0.00028984234969757516,RandomForest,y_weekday
store_君津店,0.0002868177401134858,RandomForest,y_weekday
store_亀有店,0.00028189893324163923,RandomForest,y_weekday
store_荒川店,0.00028137857948359033,RandomForest,y_weekday
store_九段店,0.00027189199583867315,RandomForest,y_weekday
store_荻窪店,0.0002709783348794828,RandomForest,y_weekday
store_栄店,0.0002683796760360033,RandomForest,y_weekday
store_清瀬店,0.00026279477515374756,RandomForest,y_weekday
store_東久留米店,0.0002581960793022801,RandomForest,y_weekday
store_浅草店,0.00025439487311346756,RandomForest,y_weekday
store_本庄店,0.0002469726827948452,RandomForest,y_weekday
store_青葉店,0.0002467859506094777,RandomForest,y_weekday
store_世田谷店,0.00024349909195838825,RandomForest,y_weekday
store_谷中店,0.00023751804522914596,RandomForest,y_weekday
store_富岡店,0.00022786644032852675,RandomForest,y_weekday
store_草加店,0.00022539113281820717,RandomForest,y_weekday
store_狭山店,0.0002227432166125008,RandomForest,y_weekday
store_王子店,0.00021547927105126797,RandomForest,y_weekday
store_石神井店,0.00020079864454510882,RandomForest,y_weekday
store_市原店,0.00012007624397568466,RandomForest,y_weekday
store_綾瀬店,8.054872190675897e-05,RandomForest,y_weekday
order_weekend,0.4798760021544018,GradientBoosting,y_weekday
order_weekday,0.4165962418438476,GradientBoosting,y_weekday
order_delivery,0.009303287510698787,GradientBoosting,y_weekday
order_fin,0.008786576028012702,GradientBoosting,y_weekday
order_time_12,0.008733320435934206,GradientBoosting,y_weekday
delta_avg,0.008108552963379272,GradientBoosting,y_weekday
order_time_19,0.006968354621986281,GradientBoosting,y_weekday
order,0.006677901142796382,GradientBoosting,y_weekday
order_time_21,0.005859199023732524,GradientBoosting,y_weekday
order_takeout,0.005705701147223861,GradientBoosting,y_weekday
order_time_15,0.00521389307547905,GradientBoosting,y_weekday
order_time_16,0.0052004433964849195,GradientBoosting,y_weekday
order_cancel,0.0046930155548759326,GradientBoosting,y_weekday
order_time_13,0.004450766347916885,GradientBoosting,y_weekday
order_time_11,0.003700642899206349,GradientBoosting,y_weekday
order_time_14,0.003276659006820162,GradientBoosting,y_weekday
order_time_18,0.003126938010225017,GradientBoosting,y_weekday
order_time_20,0.0031112458687388776,GradientBoosting,y_weekday
order_time_17,0.0025674701015022117,GradientBoosting,y_weekday
store_日本橋店,0.0012731338460194037,GradientBoosting,y_weekday
store_市川店,0.0007134039923243803,GradientBoosting,y_weekday
store_浦和店,0.000693450217222781,GradientBoosting,y_weekday
store_前橋店,0.000517310307810371,GradientBoosting,y_weekday
store_小平店,0.0004959582744529515,GradientBoosting,y_weekday
store_大泉店,0.0004667019230290166,GradientBoosting,y_weekday
store_石神井店,0.0004195897992510378,GradientBoosting,y_weekday
store_東尾久店,0.00040285148849401983,GradientBoosting,y_weekday
store_栃木店,0.00037146165282736385,GradientBoosting,y_weekday
store_高円寺店,0.00036812020630185607,GradientBoosting,y_weekday
store_旭店,0.000334765523658857,GradientBoosting,y_weekday
store_武蔵野店,0.00033174023243438995,GradientBoosting,y_weekday
store_守谷店,0.0002901854020092037,GradientBoosting,y_weekday
store_松戸店,0.00027981148572593683,GradientBoosting,y_weekday
store_足柄上店,0.00026634109716010425,GradientBoosting,y_weekday
store_南砂店,0.00023426117834823,GradientBoosting,y_weekday
store_坂戸店,0.00012936879917205225,GradientBoosting,y_weekday
store_佐倉店,0.00012155566801930125,GradientBoosting,y_weekday
store_若葉店,0.00011381986557818568,GradientBoosting,y_weekday
store_熊谷店,0.00011073476414531671,GradientBoosting,y_weekday
store_入間店,0.00010736329084737481,GradientBoosting,y_weekday
store_宮前店,1.8598519052250908e-06,GradientBoosting,y_weekday
store_青梅店,0.0,GradientBoosting,y_weekday
store_狛江店,0.0,GradientBoosting,y_weekday
store_清瀬店,0.0,GradientBoosting,y_weekday
store_渋谷店,0.0,GradientBoosting,y_weekday
store_港北店,0.0,GradientBoosting,y_weekday
store_港南店,0.0,GradientBoosting,y_weekday
store_瀬谷店,0.0,GradientBoosting,y_weekday
store_王子店,0.0,GradientBoosting,y_weekday
store_狭山店,0.0,GradientBoosting,y_weekday
store_浦安店,0.0,GradientBoosting,y_weekday
store_高島平店,0.0,GradientBoosting,y_weekday
store_町田店,0.0,GradientBoosting,y_weekday
store_白井店,0.0,GradientBoosting,y_weekday
store_目黒店,0.0,GradientBoosting,y_weekday
store_相模原店,0.0,GradientBoosting,y_weekday
store_駒込店,0.0,GradientBoosting,y_weekday
store_磯子店,0.0,GradientBoosting,y_weekday
store_海老名店,0.0,GradientBoosting,y_weekday
store_浅草店,0.0,GradientBoosting,y_weekday
store_高崎店,0.0,GradientBoosting,y_weekday
store_武蔵村山店,0.0,GradientBoosting,y_weekday
store_柏店,0.0,GradientBoosting,y_weekday
store_鴻巣店,0.0,GradientBoosting,y_weekday
store_高田馬場店,0.0,GradientBoosting,y_weekday
store_栄店,0.0,GradientBoosting,y_weekday
store_桐生店,0.0,GradientBoosting,y_weekday
store_横浜南店,0.0,GradientBoosting,y_weekday
store_横浜緑店,0.0,GradientBoosting,y_weekday
store_横須賀店,0.0,GradientBoosting,y_weekday
store_高津店,0.0,GradientBoosting,y_weekday
store_神田店,0.0,GradientBoosting,y_weekday
store_水戸店,0.0,GradientBoosting,y_weekday
store_江戸川店,0.0,GradientBoosting,y_weekday
store_高座店,0.0,GradientBoosting,y_weekday
store_江東店,0.0,GradientBoosting,y_weekday
store_池尻店,0.0,GradientBoosting,y_weekday
store_池袋店,0.0,GradientBoosting,y_weekday
store_泉店,0.0,GradientBoosting,y_weekday
store_流山店,0.0,GradientBoosting,y_weekday
store_神奈川店,0.0,GradientBoosting,y_weekday
store_稲城店,0.0,GradientBoosting,y_weekday
store_駒沢店,0.0,GradientBoosting,y_weekday
store_藤沢店,0.0,GradientBoosting,y_weekday
store_西多摩店,0.0,GradientBoosting,y_weekday
store_西東京店,0.0,GradientBoosting,y_weekday
store_西葛西店,0.0,GradientBoosting,y_weekday
store_調布店,0.0,GradientBoosting,y_weekday
store_谷中店,0.0,GradientBoosting,y_weekday
store_赤坂店,0.0,GradientBoosting,y_weekday
store_赤羽店,0.0,GradientBoosting,y_weekday
store_青葉店,0.0,GradientBoosting,y_weekday
store_越谷店,0.0,GradientBoosting,y_weekday
store_足利店,0.0,GradientBoosting,y_weekday
store_足立店,0.0,GradientBoosting,y_weekday
store_逗子店,0.0,GradientBoosting,y_weekday
store_那珂店,0.0,GradientBoosting,y_weekday
store_都筑店,0.0,GradientBoosting,y_weekday
store_金沢店,0.0,GradientBoosting,y_weekday
store_銀座店,0.0,GradientBoosting,y_weekday
store_鎌倉店,0.0,GradientBoosting,y_weekday
store_行田店,0.0,GradientBoosting,y_weekday
store_蒲田店,0.0,GradientBoosting,y_weekday
store_福生店,0.0,GradientBoosting,y_weekday
store_葛飾店,0.0,GradientBoosting,y_weekday
store_秦野店,0.0,GradientBoosting,y_weekday
store_青山店,0.0,GradientBoosting,y_weekday
store_立川店,0.0,GradientBoosting,y_weekday
store_館林店,0.0,GradientBoosting,y_weekday
store_綾瀬店,0.0,GradientBoosting,y_weekday
store_練馬店,0.0,GradientBoosting,y_weekday
store_羽村店,0.0,GradientBoosting,y_weekday
store_板橋店,0.0,GradientBoosting,y_weekday
store_羽生店,0.0,GradientBoosting,y_weekday
store_習志野店,0.0,GradientBoosting,y_weekday
store_自由が丘店,0.0,GradientBoosting,y_weekday
store_船橋店,0.0,GradientBoosting,y_weekday
store_茂原店,0.0,GradientBoosting,y_weekday
store_茅ヶ崎店,0.0,GradientBoosting,y_weekday
store_草加店,0.0,GradientBoosting,y_weekday
store_荒川店,0.0,GradientBoosting,y_weekday
store_荻窪店,0.0,GradientBoosting,y_weekday
store_さいたま南店,0.0,GradientBoosting,y_weekday
store_東中野店,0.0,GradientBoosting,y_weekday
store_東松山店,0.0,GradientBoosting,y_weekday
