cols,importance,model_name,model_target
store_昭島店,0.0,tree,y_weekday
store_木更津店,0.0,tree,y_weekday
store_本郷店,0.0,tree,y_weekday
store_杉並店,0.0,tree,y_weekday
store_東中野店,0.0,tree,y_weekday
store_府中店,0.0,tree,y_weekday
store_幸店,0.0,tree,y_weekday
store_平塚店,0.0,tree,y_weekday
store_市川店,0.0,tree,y_weekday
store_大泉店,0.0,tree,y_weekday
store_大田店,0.0,tree,y_weekday
store_太田店,0.0,tree,y_weekday
store_宇都宮店,0.0,tree,y_weekday
store_守谷店,0.0,tree,y_weekday
store_宮前店,0.0,tree,y_weekday
store_富岡店,0.0,tree,y_weekday
store_富津店,0.0,tree,y_weekday
store_富里店,0.0,tree,y_weekday
store_小山店,0.0,tree,y_weekday
store_小平店,0.0,tree,y_weekday
store_小田原店,0.0,tree,y_weekday
store_小金井店,0.0,tree,y_weekday
store_川口店,0.0,tree,y_weekday
store_川崎多摩店,0.0,tree,y_weekday
store_川崎店,0.0,tree,y_weekday
store_川越店,0.0,tree,y_weekday
store_巣鴨店,0.0,tree,y_weekday
store_市原店,0.0,tree,y_weekday
store_鶴見店,0.0,tree,y_weekday
order_weekend,0.17251767811115304,RandomForest,y_weekday
order_weekday,0.09485491637742217,RandomForest,y_weekday
order,0.051385281085219926,RandomForest,y_weekday
order_delivery,0.048596363395321,RandomForest,y_weekday
order_fin,0.04274315554845147,RandomForest,y_weekday
order_takeout,0.04135133448333045,RandomForest,y_weekday
delta_avg,0.038219524092098396,RandomForest,y_weekday
order_cancel,0.0381396537046611,RandomForest,y_weekday
order_time_12,0.03578652191099997,RandomForest,y_weekday
order_time_11,0.035534834699649784,RandomForest,y_weekday
order_time_19,0.035222924877733396,RandomForest,y_weekday
order_time_17,0.034930170426838485,RandomForest,y_weekday
order_time_13,0.034906545957841616,RandomForest,y_weekday
order_time_15,0.0347686947298695,RandomForest,y_weekday
order_time_21,0.034315402243911386,RandomForest,y_weekday
order_time_18,0.034195018575287554,RandomForest,y_weekday
order_time_20,0.03403181161348618,RandomForest,y_weekday
order_time_16,0.03346452252478973,RandomForest,y_weekday
order_time_14,0.03276423643332005,RandomForest,y_weekday
store_府中店,0.0008741421553146325,RandomForest,y_weekday
store_自由が丘店,0.0008732744436456792,RandomForest,y_weekday
store_川崎多摩店,0.0008409545292155006,RandomForest,y_weekday
store_愛甲店,0.0008234717483792712,RandomForest,y_weekday
store_海老名店,0.0008113276231755546,RandomForest,y_weekday
store_大宮店,0.0007758859770798229,RandomForest,y_weekday
store_鶴見店,0.0007753349091628529,RandomForest,y_weekday
store_千葉緑店,0.0007409710006442358,RandomForest,y_weekday
store_恵比寿店,0.0007361147621552785,RandomForest,y_weekday
store_立川店,0.0007263330089275173,RandomForest,y_weekday
store_南砂店,0.0007187245001857457,RandomForest,y_weekday
store_高津店,0.0007169318978333147,RandomForest,y_weekday
store_所沢店,0.000714350952172644,RandomForest,y_weekday
store_大泉店,0.000706085301660443,RandomForest,y_weekday
store_磯子店,0.0007034903883652703,RandomForest,y_weekday
store_小山店,0.0007016112502163557,RandomForest,y_weekday
store_八千代店,0.000688542796548309,RandomForest,y_weekday
store_西葛西店,0.0006843674795876929,RandomForest,y_weekday
store_亀有店,0.0006824688614083149,RandomForest,y_weekday
store_川口店,0.0006751794559342779,RandomForest,y_weekday
store_青山店,0.0006631975911116099,RandomForest,y_weekday
store_成城店,0.0006607728183177007,RandomForest,y_weekday
store_葛飾店,0.000649579816552408,RandomForest,y_weekday
store_日野店,0.0006491920041768994,RandomForest,y_weekday
store_逗子店,0.0006462650776158098,RandomForest,y_weekday
store_浦安店,0.0006440633429985794,RandomForest,y_weekday
store_東尾久店,0.0006406345366072816,RandomForest,y_weekday
store_前橋店,0.0006402333124936129,RandomForest,y_weekday
store_浦和店,0.000636400959724672,RandomForest,y_weekday
store_向島店,0.0006319275800636297,RandomForest,y_weekday
store_松戸店,0.0006289132979122337,RandomForest,y_weekday
store_浅草店,0.0006287831032086087,RandomForest,y_weekday
store_東中野店,0.000625548618624496,RandomForest,y_weekday
store_鎌倉店,0.0006248919650720944,RandomForest,y_weekday
store_東松山店,0.0006234436071724096,RandomForest,y_weekday
store_木更津店,0.0006179823299285585,RandomForest,y_weekday
store_八潮店,0.0006122471589582975,RandomForest,y_weekday
store_目黒店,0.0006096039424141829,RandomForest,y_weekday
store_羽生店,0.0006073715378981848,RandomForest,y_weekday
store_小平店,0.0006023564541602671,RandomForest,y_weekday
store_取手店,0.0005928809012376186,RandomForest,y_weekday
store_熊谷店,0.0005915241511943449,RandomForest,y_weekday
store_鴻巣店,0.0005848509990426612,RandomForest,y_weekday
store_青梅店,0.0005833827526585051,RandomForest,y_weekday
store_柏店,0.0005802843044474436,RandomForest,y_weekday
store_銀座店,0.0005785600956373969,RandomForest,y_weekday
store_杉並店,0.0005774790576190559,RandomForest,y_weekday
store_昭島店,0.0005749854769734177,RandomForest,y_weekday
store_坂戸店,0.000573312573954857,RandomForest,y_weekday
store_戸田店,0.000572099976466513,RandomForest,y_weekday
store_幸店,0.0005690066083504084,RandomForest,y_weekday
store_春日部店,0.000564595754227977,RandomForest,y_weekday
store_さいたま西店,0.0005626647101956792,RandomForest,y_weekday
store_武蔵野店,0.0005624402822139602,RandomForest,y_weekday
store_新宿店,0.0005624401521451346,RandomForest,y_weekday
store_駒沢店,0.0005599668364737385,RandomForest,y_weekday
store_栄店,0.000552656169923936,RandomForest,y_weekday
store_高島平店,0.0005495061910062596,RandomForest,y_weekday
store_日立店,0.0005489312898452781,RandomForest,y_weekday
store_中野店,0.0005455264123529429,RandomForest,y_weekday
store_足柄上店,0.0005438022867411164,RandomForest,y_weekday
store_館林店,0.0005420406542724887,RandomForest,y_weekday
store_厚木店,0.0005415329236206679,RandomForest,y_weekday
store_新座店,0.0005368670162276294,RandomForest,y_weekday
store_多摩店,0.0005346877071081058,RandomForest,y_weekday
store_港北店,0.0005290470076263768,RandomForest,y_weekday
store_和光店,0.0005230358408528712,RandomForest,y_weekday
store_赤羽店,0.0005212688392393448,RandomForest,y_weekday
store_上尾店,0.0005206560037021391,RandomForest,y_weekday
store_佐倉店,0.0005177596085322956,RandomForest,y_weekday
store_習志野店,0.0005170089948898696,RandomForest,y_weekday
store_小金井店,0.0005161161187559599,RandomForest,y_weekday
store_墨田店,0.0005152524965105297,RandomForest,y_weekday
store_高座店,0.0005110839349614218,RandomForest,y_weekday
store_船橋店,0.0005092396642524305,RandomForest,y_weekday
store_神田店,0.0005007826446274939,RandomForest,y_weekday
store_練馬店,0.0004988271359814943,RandomForest,y_weekday
store_大塚店,0.0004977629886705958,RandomForest,y_weekday
store_池袋店,0.0004920511762622209,RandomForest,y_weekday
store_白井店,0.0004909164939723293,RandomForest,y_weekday
store_行田店,0.0004903826850397492,RandomForest,y_weekday
store_座間店,0.0004900470623041298,RandomForest,y_weekday
store_大井店,0.0004897709934045312,RandomForest,y_weekday
store_越谷店,0.0004885890061498671,RandomForest,y_weekday
store_金沢店,0.00048715884397327626,RandomForest,y_weekday
store_高円寺店,0.0004866525602809697,RandomForest,y_weekday
store_中店,0.0004845131537698014,RandomForest,y_weekday
store_日本橋店,0.00048303605988234556,RandomForest,y_weekday
store_狛江店,0.0004827841279457046,RandomForest,y_weekday
store_西東京店,0.00047745124073155935,RandomForest,y_weekday
store_中原店,0.0004737021200672246,RandomForest,y_weekday
store_太田店,0.0004714847664644284,RandomForest,y_weekday
store_つくば店,0.0004698698463442231,RandomForest,y_weekday
store_神奈川店,0.0004686242365928533,RandomForest,y_weekday
store_横浜緑店,0.00046304895960070145,RandomForest,y_weekday
store_都筑店,0.00046277022952611956,RandomForest,y_weekday
store_水戸店,0.0004604069743155992,RandomForest,y_weekday
store_高崎店,0.00045859037544110804,RandomForest,y_weekday
store_横浜南店,0.000458420038047731,RandomForest,y_weekday
store_那珂店,0.00045657706693668883,RandomForest,y_weekday
store_赤坂店,0.0004561166131117102,RandomForest,y_weekday
store_蒲田店,0.0004554283835420039,RandomForest,y_weekday
store_あきる野店,0.0004553164726578844,RandomForest,y_weekday
store_栃木店,0.0004516367349783643,RandomForest,y_weekday
store_江戸川店,0.0004497637081445773,RandomForest,y_weekday
store_荻窪店,0.00044925321817417354,RandomForest,y_weekday
store_大久保店,0.0004464795931521265,RandomForest,y_weekday
store_君津店,0.00044604453554814385,RandomForest,y_weekday
store_大和店,0.00043623805166494303,RandomForest,y_weekday
store_国分寺店,0.00043354080930804094,RandomForest,y_weekday
store_富津店,0.00043343337315134467,RandomForest,y_weekday
store_清瀬店,0.00043186837239109373,RandomForest,y_weekday
store_駒込店,0.0004278654683265026,RandomForest,y_weekday
store_戸塚店,0.0004274910649562307,RandomForest,y_weekday
store_宇都宮店,0.00042717090131006,RandomForest,y_weekday
store_藤沢店,0.00042667401030664875,RandomForest,y_weekday
store_八王子店,0.0004256212251884077,RandomForest,y_weekday
store_三鷹店,0.00042259472409164665,RandomForest,y_weekday
store_我孫子店,0.0004207447642844407,RandomForest,y_weekday
store_伊勢原店,0.00041380595053588096,RandomForest,y_weekday
store_足利店,0.0004122434493826354,RandomForest,y_weekday
store_横須賀店,0.00040965952222355394,RandomForest,y_weekday
store_品川店,0.0004090556837489573,RandomForest,y_weekday
store_入間店,0.00040853972341281774,RandomForest,y_weekday
store_町田店,0.00040837687373118805,RandomForest,y_weekday
store_調布店,0.0004071102147556289,RandomForest,y_weekday
store_南足柄店,0.0004040049573109781,RandomForest,y_weekday
store_平塚店,0.0004002080964815643,RandomForest,y_weekday
store_富里店,0.0004000099374216426,RandomForest,y_weekday
store_羽村店,0.00039729741378034345,RandomForest,y_weekday
store_足立店,0.0003969775426582562,RandomForest,y_weekday
store_旭店,0.00039446125759891125,RandomForest,y_weekday
store_川崎店,0.0003870676516267882,RandomForest,y_weekday
store_草加店,0.00038675587984050267,RandomForest,y_weekday
store_桐生店,0.00038670015159028733,RandomForest,y_weekday
store_泉店,0.0003850271048148407,RandomForest,y_weekday
store_稲城店,0.0003845155200874996,RandomForest,y_weekday
store_国立店,0.0003834084317840867,RandomForest,y_weekday
store_富岡店,0.00038240686720745684,RandomForest,y_weekday
store_西多摩店,0.00037887971040805404,RandomForest,y_weekday
store_東村山店,0.00037827171070911635,RandomForest,y_weekday
store_小田原店,0.0003729442811235523,RandomForest,y_weekday
store_成田店,0.00037259069474096865,RandomForest,y_weekday
store_港南店,0.0003714571015417616,RandomForest,y_weekday
store_秦野店,0.00036843370680860653,RandomForest,y_weekday
store_川越店,0.00036550843550612114,RandomForest,y_weekday
store_谷中店,0.0003645180795647725,RandomForest,y_weekday
store_池尻店,0.0003640720243010024,RandomForest,y_weekday
store_相模原店,0.0003635020032682947,RandomForest,y_weekday
store_さいたま南店,0.00036217592830097364,RandomForest,y_weekday
store_五反田店,0.0003594740308404308,RandomForest,y_weekday
store_石神井店,0.000358480812341048,RandomForest,y_weekday
store_荒川店,0.0003578341840569945,RandomForest,y_weekday
store_上野店,0.00035518670818925497,RandomForest,y_weekday
store_宮前店,0.0003544563852696519,RandomForest,y_weekday
store_佐野店,0.00035349790002832155,RandomForest,y_weekday
store_千葉中央店,0.00035128269692366013,RandomForest,y_weekday
store_東大和店,0.000350908913074693,RandomForest,y_weekday
store_久喜店,0.0003482571605862442,RandomForest,y_weekday
store_守谷店,0.0003448979712556452,RandomForest,y_weekday
store_本庄店,0.0003428881158749737,RandomForest,y_weekday
store_代々木店,0.0003425259888215257,RandomForest,y_weekday
store_若葉店,0.0003385143051934426,RandomForest,y_weekday
store_大田店,0.00032620153830957343,RandomForest,y_weekday
store_板橋店,0.0003249247681627153,RandomForest,y_weekday
store_渋谷店,0.0003227623805607053,RandomForest,y_weekday
store_福生店,0.0003201102839493633,RandomForest,y_weekday
store_九段店,0.0003197323950038635,RandomForest,y_weekday
store_三浦店,0.00031686458969360117,RandomForest,y_weekday
store_狭山店,0.0003152804408868298,RandomForest,y_weekday
store_市原店,0.000305662823827641,RandomForest,y_weekday
store_さいたま緑店,0.0003045264628443269,RandomForest,y_weekday
store_王子店,0.000303256957139058,RandomForest,y_weekday
store_伊勢崎店,0.00029820969071324275,RandomForest,y_weekday
store_保土ケ谷店,0.00029387911299143336,RandomForest,y_weekday
store_茅ヶ崎店,0.0002915037741706258,RandomForest,y_weekday
store_江東店,0.0002909398864414751,RandomForest,y_weekday
store_茂原店,0.00027979260352190845,RandomForest,y_weekday
store_六本木店,0.00027791274881290497,RandomForest,y_weekday
store_北千住店,0.0002777518066811894,RandomForest,y_weekday
store_巣鴨店,0.00026928566148347116,RandomForest,y_weekday
store_武蔵村山店,0.00026737428744761337,RandomForest,y_weekday
store_瀬谷店,0.00026421415956205636,RandomForest,y_weekday
store_本郷店,0.0002635307184951437,RandomForest,y_weekday
store_大森店,0.0002620984010939231,RandomForest,y_weekday
store_東久留米店,0.00026193535819524986,RandomForest,y_weekday
store_流山店,0.00025585304812794765,RandomForest,y_weekday
store_高田馬場店,0.0002548733345836047,RandomForest,y_weekday
store_市川店,0.00023413309173171633,RandomForest,y_weekday
store_四街道店,0.0002314004896726104,RandomForest,y_weekday
store_志木店,0.00022828610725090292,RandomForest,y_weekday
store_青葉店,0.00022448717703549666,RandomForest,y_weekday
store_世田谷店,0.00018382775852545053,RandomForest,y_weekday
store_綾瀬店,0.000135637572470665,RandomForest,y_weekday
order_weekend,0.44917689512430403,GradientBoosting,y_weekday
order_weekday,0.44637601877654925,GradientBoosting,y_weekday
order,0.014024643294222806,GradientBoosting,y_weekday
delta_avg,0.009650828404577807,GradientBoosting,y_weekday
order_cancel,0.007972513797275458,GradientBoosting,y_weekday
order_delivery,0.007609718804157898,GradientBoosting,y_weekday
order_time_11,0.0075381809641746535,GradientBoosting,y_weekday
order_time_12,0.006921187420214005,GradientBoosting,y_weekday
order_time_19,0.006521575395311474,GradientBoosting,y_weekday
order_takeout,0.005542047738896381,GradientBoosting,y_weekday
order_time_16,0.005488730757417008,GradientBoosting,y_weekday
order_time_21,0.004634349665215134,GradientBoosting,y_weekday
order_time_17,0.00455782939360367,GradientBoosting,y_weekday
order_time_14,0.0037159295895644678,GradientBoosting,y_weekday
order_time_15,0.0036824726752419275,GradientBoosting,y_weekday
order_fin,0.0035245220263014033,GradientBoosting,y_weekday
order_time_13,0.0034539365873726808,GradientBoosting,y_weekday
order_time_18,0.0031039133282747275,GradientBoosting,y_weekday
order_time_20,0.0025521234174945865,GradientBoosting,y_weekday
store_流山店,0.0005356923299375081,GradientBoosting,y_weekday
store_大泉店,0.0004653152027554667,GradientBoosting,y_weekday
store_館林店,0.0004479890908257885,GradientBoosting,y_weekday
store_佐倉店,0.0004097002150949194,GradientBoosting,y_weekday
store_高円寺店,0.00037432415048203936,GradientBoosting,y_weekday
store_成田店,0.00036559744276612043,GradientBoosting,y_weekday
store_小金井店,0.0003063980407166753,GradientBoosting,y_weekday
store_国分寺店,0.0002799163534002581,GradientBoosting,y_weekday
store_幸店,0.00026646816132061833,GradientBoosting,y_weekday
store_我孫子店,0.00013503735298542929,GradientBoosting,y_weekday
store_東尾久店,0.00012359410898735095,GradientBoosting,y_weekday
store_保土ケ谷店,0.00012214724063575418,GradientBoosting,y_weekday
store_瀬谷店,0.00012040314992291708,GradientBoosting,y_weekday
store_浅草店,0.0,GradientBoosting,y_weekday
store_浦安店,0.0,GradientBoosting,y_weekday
store_海老名店,0.0,GradientBoosting,y_weekday
store_清瀬店,0.0,GradientBoosting,y_weekday
store_渋谷店,0.0,GradientBoosting,y_weekday
store_港北店,0.0,GradientBoosting,y_weekday
store_港南店,0.0,GradientBoosting,y_weekday
store_熊谷店,0.0,GradientBoosting,y_weekday
store_狛江店,0.0,GradientBoosting,y_weekday
store_狭山店,0.0,GradientBoosting,y_weekday
store_高座店,0.0,GradientBoosting,y_weekday
store_王子店,0.0,GradientBoosting,y_weekday
store_町田店,0.0,GradientBoosting,y_weekday
store_白井店,0.0,GradientBoosting,y_weekday
store_目黒店,0.0,GradientBoosting,y_weekday
store_相模原店,0.0,GradientBoosting,y_weekday
store_石神井店,0.0,GradientBoosting,y_weekday
store_磯子店,0.0,GradientBoosting,y_weekday
store_浦和店,0.0,GradientBoosting,y_weekday
store_泉店,0.0,GradientBoosting,y_weekday
store_高津店,0.0,GradientBoosting,y_weekday
store_神田店,0.0,GradientBoosting,y_weekday
store_東松山店,0.0,GradientBoosting,y_weekday
store_松戸店,0.0,GradientBoosting,y_weekday
store_板橋店,0.0,GradientBoosting,y_weekday
store_柏店,0.0,GradientBoosting,y_weekday
store_栃木店,0.0,GradientBoosting,y_weekday
store_栄店,0.0,GradientBoosting,y_weekday
store_桐生店,0.0,GradientBoosting,y_weekday
store_横浜南店,0.0,GradientBoosting,y_weekday
store_横浜緑店,0.0,GradientBoosting,y_weekday
store_横須賀店,0.0,GradientBoosting,y_weekday
store_武蔵村山店,0.0,GradientBoosting,y_weekday
store_武蔵野店,0.0,GradientBoosting,y_weekday
store_鴻巣店,0.0,GradientBoosting,y_weekday
store_水戸店,0.0,GradientBoosting,y_weekday
store_江戸川店,0.0,GradientBoosting,y_weekday
store_江東店,0.0,GradientBoosting,y_weekday
store_池尻店,0.0,GradientBoosting,y_weekday
store_池袋店,0.0,GradientBoosting,y_weekday
store_高田馬場店,0.0,GradientBoosting,y_weekday
store_神奈川店,0.0,GradientBoosting,y_weekday
store_駒沢店,0.0,GradientBoosting,y_weekday
store_駒込店,0.0,GradientBoosting,y_weekday
store_西多摩店,0.0,GradientBoosting,y_weekday
store_西葛西店,0.0,GradientBoosting,y_weekday
store_調布店,0.0,GradientBoosting,y_weekday
store_谷中店,0.0,GradientBoosting,y_weekday
store_赤坂店,0.0,GradientBoosting,y_weekday
store_赤羽店,0.0,GradientBoosting,y_weekday
store_越谷店,0.0,GradientBoosting,y_weekday
store_足利店,0.0,GradientBoosting,y_weekday
store_足柄上店,0.0,GradientBoosting,y_weekday
store_高島平店,0.0,GradientBoosting,y_weekday
store_足立店,0.0,GradientBoosting,y_weekday
store_逗子店,0.0,GradientBoosting,y_weekday
store_那珂店,0.0,GradientBoosting,y_weekday
store_都筑店,0.0,GradientBoosting,y_weekday
store_金沢店,0.0,GradientBoosting,y_weekday
store_銀座店,0.0,GradientBoosting,y_weekday
store_鎌倉店,0.0,GradientBoosting,y_weekday
store_青山店,0.0,GradientBoosting,y_weekday
store_青梅店,0.0,GradientBoosting,y_weekday
store_青葉店,0.0,GradientBoosting,y_weekday
store_西東京店,0.0,GradientBoosting,y_weekday
store_行田店,0.0,GradientBoosting,y_weekday
store_秦野店,0.0,GradientBoosting,y_weekday
store_藤沢店,0.0,GradientBoosting,y_weekday
store_高崎店,0.0,GradientBoosting,y_weekday
store_稲城店,0.0,GradientBoosting,y_weekday
store_立川店,0.0,GradientBoosting,y_weekday
store_綾瀬店,0.0,GradientBoosting,y_weekday
store_練馬店,0.0,GradientBoosting,y_weekday
store_羽村店,0.0,GradientBoosting,y_weekday
store_羽生店,0.0,GradientBoosting,y_weekday
store_習志野店,0.0,GradientBoosting,y_weekday
store_自由が丘店,0.0,GradientBoosting,y_weekday
store_船橋店,0.0,GradientBoosting,y_weekday
store_若葉店,0.0,GradientBoosting,y_weekday
store_東村山店,0.0,GradientBoosting,y_weekday
store_茂原店,0.0,GradientBoosting,y_weekday
store_茅ヶ崎店,0.0,GradientBoosting,y_weekday
store_草加店,0.0,GradientBoosting,y_weekday
store_荒川店,0.0,GradientBoosting,y_weekday
store_荻窪店,0.0,GradientBoosting,y_weekday
store_葛飾店,0.0,GradientBoosting,y_weekday
store_蒲田店,0.0,GradientBoosting,y_weekday
store_福生店,0.0,GradientBoosting,y_weekday
store_日本橋店,0.0,GradientBoosting,y_weekday
store_東大和店,0.0,GradientBoosting,y_weekday
store_厚木店,0.0,GradientBoosting,y_weekday
store_八潮店,0.0,GradientBoosting,y_weekday
store_八王子店,0.0,GradientBoosting,y_weekday
store_六本木店,0.0,GradientBoosting,y_weekday
store_前橋店,0.0,GradientBoosting,y_weekday
store_北千住店,0.0,GradientBoosting,y_weekday
